标题,标题链接,头像,user-detail__name,totalStarIcon1,resource_date
值得推荐，体验很好，景色不错，有趣好玩，,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164440169.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g3/M06/B7/AC/CggYGlXVNoaAaJ-OAAD55HPT4bY157_C_180_180.jpg,雪Angela,5分,2020/9/15
有趣好玩，景色不错，体验很好，值得推荐，,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164431415.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,M42****1278,5分,2020/9/14
体验很好，值得推荐，有趣好玩，景色不错，,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164426460.html,https://dimg04.c-ctrip.com/images/Z8041e000001ewrox9E48_C_180_180.jpg,种花家的小初见,5分,2020/9/14
景色不错，值得推荐，有趣好玩，体验很好，,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164424493.html,https://dimg04.c-ctrip.com/images/t1/headphoto/699/910/854/683dab66bb374136af9930ea204dfc7e_C_180_180.jpg,_CFT01****9661902,5分,2020/9/13
"寒山寺的景很有苏州园林气质，随手拍拍都是园林美景。早上去的很凉快，人也少，比其他景点清静的多。没有强买强卖，没有坑蒙拐骗。
不过建议吃饭不要去寺内素食斋，性价比低，商业性太强
敲钟，喂鱼，上香都是另外的价钱，价格不贵，值得体验。
景色不错，体验很好，值得推荐，",https://gs.ctrip.com/html5/you/comment/detail/3765/11/164239711.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,M42****5723,5分,2020/8/25
诗词中千年传颂的寒山寺，苏州必到的打卡处，寺庙进门处有斋堂供应面食和小甜品，补充能量后，满血复活，孩子们最喜欢宝塔下喂鱼处10元一袋鱼食，撞钟5元一人三下，大雄宝殿旁有古井一口，寺庙对面的大钟楼巨大无比，免费的可以看看,https://gs.ctrip.com/html5/you/comment/detail/3765/11/163853233.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M09/67/02/CghzflTTQSOAC6k3AAFzrfLvKvI351_C_180_180.jpg,狮子贝双子玥,5分,2020/7/17
"一首诗，一座寺。
自《枫桥夜泊》问世，历代文人墨客为寒山寺刻石刻碑者不乏其人。据《寒山寺志》载，《枫桥夜泊》诗的第一块诗碑，为宋代王硅所书。此碑因屡经战乱，寒山寺多次被焚而不存。至明代重修寒山寺时，画家文征明为寒山寺重写了《枫桥夜泊》诗，刻于石上，这是第二块《枫桥夜泊》诗碑。此后，寒山寺又数遇大火，文征明手书的诗碑亦漫漶于荒草瓦砾之间，在嵌于寒山寺碑廊壁间的文徵明明所书残碑，仅存“霜、啼、姑、苏”等数字而已。",https://gs.ctrip.com/html5/you/comment/detail/3765/11/163750943.html,https://dimg04.c-ctrip.com/images/Z80f0b000000594pd8831_C_180_180.jpg,freewangyong,4分,2020/7/1
在江南古刹寒山寺的碑廊里，有一块石碑上面镌着唐代大诗人张继那首脍炙人口的《枫桥夜泊》诗：“月落乌啼霜满天，江枫渔火对愁眠。姑苏城外寒山寺，夜半钟声到客船。”这块由清末著名学者俞樾书写的诗碑，已成为寒山寺中的一绝。寒山寺诗碑高约3.5米，宽约1米。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/163647397.html,https://dimg04.c-ctrip.com/images/0Z83h12000879wzlu94FA_C_180_180.jpg,ebi78,5分,2020/6/14
寒山寺位于苏州市姑苏区，始建于南朝萧梁代天监年间(公元502~519年)，初名"妙利普明塔院"。寒山寺占地面积约1.3万平方米。寒山寺属于禅宗中的临济宗。唐代贞观年间，当时的名僧寒山、希迁两位高僧创建寒山寺。1000多年内寒山寺先后5次遭到火毁(一说是7次)，最后一次重建是清代光绪年间。历史上寒山寺曾是中国十大名寺之一，寺内古迹甚多，有张继诗的石刻碑文，寒山、拾得的石刻像，文徵明、唐寅所书碑文残片等。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/163507596.html,https://dimg04.c-ctrip.com/images/Z80516000000z86jo22B2_C_180_180.jpg,haishenfrank,4分,2020/5/23
"寒山寺

1）位置：位于苏州市姑苏区
门票价格20.00元 开放时间07:30~17:00，游览参考用时1.5小时。 

2）历史变迁：
始建于南朝萧梁代天监年间，初名“妙利普明塔院”。
唐代贞观年间，当时的名僧寒山、希迁两位高僧创建寒山寺，故改名为“寒山寺”。

3）概况：
殿宇大多为清代建筑，主要有大雄宝殿、藏经楼、钟楼、碑廊、枫江楼、霜钟阁等。

4）看点：
一、钟楼--“天下第一佛钟”
位于藏经楼南侧的六角形重檐亭阁，大钟裙边上铸有九幅精美的飞天图及六铣口裙边。
二、诗碑-碑文《枫桥夜泊》
碑廊陈列着历代名人岳飞、唐伯虎、董其昌、康有为等人的诗碑，其中当推晚清俞樾书张继诗碑最为著名。
《枫桥夜泊》诗：“月落乌啼霜满天，江枫渔火对愁眠。姑苏城外寒山寺，夜半钟声到客船。”由清末著名学者俞樾书写的诗碑，是寒山寺中的一绝。",https://gs.ctrip.com/html5/you/comment/detail/3765/11/162317898.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,LIMUH,5分,2019/12/16
还不错，值得去看。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/165582648.html,https://dimg04.c-ctrip.com/images/Z8090i0000009rtws1BF6_C_180_180.jpg,到处走走0506,4分,2021/1/21
名声大，但其实并没有什么东西可看的，十月二号去的，人满满的,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164601416.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,M89****15,5分,2020/10/2
“姑苏城外寒山寺”，这次来苏州真的是跟着古诗文上游的苏州,https://gs.ctrip.com/html5/you/comment/detail/3765/11/165189388.html,https://dimg04.c-ctrip.com/images/0Z851120003eawmwa50CF_C_180_180.jpg,徐徐霞客Rr,5分,2020/11/29
"姑苏城外寒山寺 夜半钟声到客船?
真实地感受到了诗句中的意境",https://gs.ctrip.com/html5/you/comment/detail/3765/11/164849224.html,https://dimg04.c-ctrip.com/images/t1/headphoto/685/724/771/3cd584c18f744104b47d3f3d075d10e3_C_180_180.jpg,_WeCh****129774,5分,2020/10/21
总体打4分吧，给的是文化历史分，体会诗句当时那种人文气息，去了诗句中提到的枫桥夜波，缺点是假期出游就是人多，建议出门游玩还是避开高峰期。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164717394.html,https://dimg04.c-ctrip.com/images/Z80r0q000000g6ks9A42C_C_180_180.jpg,M37****469,4分,2020/10/9
寺庙大同小异，建议去隔壁的枫桥夜泊景点看看，是免费的吧。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164698657.html,https://dimg04.c-ctrip.com/images/t1/headphoto/272/077/772/76b262d0cc24492abc5c6784c903c2ab_C_180_180.jpg,M31****4909,5分,2020/10/8
江南名刹苏州名刹地标建筑之一阿弥陀佛,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164440072.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M04/D1/9B/CghzflVGTreAdVrdAAC4J8y5fX8747_C_180_180.jpg,铭之轩,4分,2020/9/15
不错的地点，适合居家旅行，也是个遛娃好去处，更是个定心的好地方，清净，优雅，还有景致。非常不错，推荐大家都去打卡，很不错的哦，真心推荐。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164264718.html,https://dimg04.c-ctrip.com/images/Z8071f000001gkctn0EF6_C_180_180.jpg,Lucifinil forever,5分,2020/8/27
"7月的第二个周末 和闺蜜一起去寒山寺祈福
走了一大圈 请了很多平安符还有玉佛玉镯
也在寺院的饭堂吃了素斋 很满意
是个完美的周末",https://gs.ctrip.com/html5/you/comment/detail/3765/11/163934386.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,轻舟泛湖,5分,2020/7/27
商业气息太浓了,https://gs.ctrip.com/html5/you/comment/detail/3765/11/165532754.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,118****926,4分,2021/1/13
因一首诗而去。总体超赞，性价比高，有趣好玩，景色不错，,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164977978.html,https://dimg04.c-ctrip.com/images/0Z81y1200087exao44C4D_C_180_180.jpg,李家三菇凉,5分,2020/11/3
入园很方便，直接刷身份证即可，免去换票的流程，值得推荐,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164655837.html,https://dimg04.c-ctrip.com/images/Z80j190000015rss7FFE9_C_180_180.jpg,lollipop5277,5分,2020/10/5
值得一看，有很多细节处可供把玩，尤其是很多诗词的着眼点,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164631976.html,https://dimg04.c-ctrip.com/images/t1/headphoto/903/173/918/eb4b7bea9720440dac09eab89328ab00_C_180_180.jpg,M31****951,5分,2020/10/4
挺好值得推荐，,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164623066.html,https://dimg04.c-ctrip.com/images/t1/headphoto/982/089/752/f8c7b21182c94524ac4df328fdc7b3dc_C_180_180.jpg,M31****2809,5分,2020/10/4
从小就学的诗，终于得看到寒山寺真容,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164475394.html,https://dimg04.c-ctrip.com/images/t1/headphoto/635/206/226/4ea8f60c1a8f40569b7efc314fbf39e5_C_180_180.jpg,达旺迪恩,5分,2020/9/19
值得去很不错,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164599850.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,118****530,5分,2020/10/2
一般都是这样,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164560943.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,D14****64,4分,2020/9/29
我想多部分人都是因为这句 姑苏城外寒山寺，夜半钟声到客船 慕名而来的吧 可能因为游客有些多 没有体会到当时诗人清幽的意境,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164498316.html,https://dimg04.c-ctrip.com/images/t1/headphoto/177/080/529/285e9abeede347d9a7c1cc5e1b4c9287_C_180_180.jpg,M21****400,4分,2020/9/21
总体超赞，,https://gs.ctrip.com/html5/you/comment/detail/3765/11/165598273.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,136****8763,4分,2021/1/23
景色不错，,https://gs.ctrip.com/html5/you/comment/detail/3765/11/165425171.html,https://dimg04.c-ctrip.com/images/t1/headphoto/646/318/109/a865fe5f5465407d8befd5dc487a8554_C_180_180.jpg,_WeCh****73404,4分,2020/12/30
性价比高，,https://gs.ctrip.com/html5/you/comment/detail/3765/11/165423527.html,https://dimg04.c-ctrip.com/images/Z80s15000000xkbko51FF_C_180_180.jpg,M45****850,4分,2020/12/30
有趣好玩，,https://gs.ctrip.com/html5/you/comment/detail/3765/11/165401416.html,https://dimg04.c-ctrip.com/images/t1/headphoto/685/724/771/3cd584c18f744104b47d3f3d075d10e3_C_180_180.jpg,乌那王翦,4分,2020/12/27
性价比高，,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164900346.html,https://dimg04.c-ctrip.com/images/Z80o180000013ulur1D76_C_180_180.jpg,139****0295,5分,2020/10/26
景色不错，,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164884368.html,https://dimg04.c-ctrip.com/images/t1/headphoto/463/352/613/9d877effaa3d4bd0b951bb4c60209b3b_C_180_180.jpg,M27****4084,5分,2020/10/25
景色不错，,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164631351.html,https://dimg04.c-ctrip.com/images/t1/headphoto/424/398/503/0386f569fd0d4b488ff41b64bbc5743b_C_180_180.jpg,_WeCh****896569,5分,2020/10/4
值得推荐，,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164524825.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g2/M03/C7/AE/CghzgVTGxTiANAEzAAAbcSBtjK4032_C_180_180.jpg,红薯行走,5分,2020/9/24
有趣好玩，景色不错，体验很好，,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164470641.html,https://dimg04.c-ctrip.com/images/t1/headphoto/857/872/237/edc9e981b00e436a8dcee595001d62fa_C_180_180.jpg,冷杉,5分,2020/9/18
寒山摄影，寒山寺建筑太美了。无论是佛像、回廊、殿门，还是墙上的透气孔，都是精雕细琢。光和影的运用恰到好处，午后阳光斜照在殿门上，屋顶上，投影出来的画面更是清晰。值得推荐，,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164253678.html,https://dimg04.c-ctrip.com/images/Z80o180000013ulo9C34A_C_180_180.jpg,飞度007,5分,2020/8/26
挺好的，小时候竟学古诗了，这回看到了真正的寒山寺,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164975167.html,https://dimg04.c-ctrip.com/images/Z80e1h000001hta5wF70C_C_180_180.jpg,631****925,5分,2020/11/3
26年后重游，感觉非常不错。景色不错总体超赞，。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164965146.html,https://dimg04.c-ctrip.com/images/t1/headphoto/757/757/889/3b86691007a54fe684f07e198432d09b_C_180_180.jpg,daloo,5分,2020/11/2
很不错 千年古寺 无人不知无人不晓 据说很灵验的古寺,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164728652.html,https://dimg04.c-ctrip.com/images/t1/headphoto/295/828/780/6e6c2151ed65497c850945d5d2b702ae_C_180_180.jpg,M22****8464,5分,2020/10/10
和我姐一起去的，千万不要忘了喂里面的锦鲤，去摸一摸，会有好运的，我姐去年还是单身，今年就已经结婚了有趣好玩，值得推荐，体验很好，,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164553813.html,https://dimg04.c-ctrip.com/images/t1/headphoto/724/518/802/e201a429d7a54f72ade0df32a3d59b2f_C_180_180.jpg,M35****7333,4分,2020/9/28
值得一游，有中华最大的梵钟。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164494261.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,博陆棋迷,5分,2020/9/21
小巧精致，周边停车场很多，但是车也很多，很拥挤,https://gs.ctrip.com/html5/you/comment/detail/3765/11/165132976.html,https://dimg04.c-ctrip.com/images/0Z8591200089sppig2F72_C_180_180.jpg,黑暗精灵崔斯特,5分,2020/11/22
很好，姑苏城外寒山寺，夜半钟声到客船，值得一去,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164434070.html,https://dimg04.c-ctrip.com/images/t1/headphoto/293/406/308/22631089f44a497495c005fce85f6a6f_C_180_180.jpg,M22****7773,5分,2020/9/14
景点不大，1小时足够，没什么特别的景色，只为一首《枫桥夜泊》而来，景色不错，值得推荐，黄色的墙体，适合打卡，拍照，一定要穿长裤子呀，否则能让蚊子吃了你，我已经被蚊子咬了10多个大泡了?,https://gs.ctrip.com/html5/you/comment/detail/3765/11/163906854.html,https://dimg04.c-ctrip.com/images/t1/headphoto/699/910/854/683dab66bb374136af9930ea204dfc7e_C_180_180.jpg,M42****043,5分,2020/7/24
整体不错，景色不错，ji有趣好玩，值得推荐，,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164762884.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,_CFT01****9663168,5分,2020/10/12
还是值得一去的，门票也不贵，还可以看到古运河,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164699903.html,https://dimg04.c-ctrip.com/images/t1/headphoto/882/320/089/158cae5ddb6143c0b6ae18523614cf08_C_180_180.jpg,M29****2064,5分,2020/10/8
打卡圣地，寒山寺门牌拍照处人比较多景色不错，,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164665496.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,286****503,5分,2020/10/6
十一除了人多，别的没啥毛病。寺旁边的大运河公园算是小惊喜，很有意思，值得逛一逛。。体验很好，景色不错，值得推荐，有趣好玩，。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164634528.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,逆蝶0518,4分,2020/10/4
姑苏城外的寒山寺已经被不断扩大的市区包围了。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164558470.html,https://dimg04.c-ctrip.com/images/t1/headphoto/903/173/918/eb4b7bea9720440dac09eab89328ab00_C_180_180.jpg,小巷里的人家,4分,2020/9/28
去了可以看下各种石碑刻字,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164516001.html,https://dimg04.c-ctrip.com/images/t1/headphoto/424/398/503/0386f569fd0d4b488ff41b64bbc5743b_C_180_180.jpg,M43****706,5分,2020/9/23
虽然不大但还是可以一去。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164438517.html,https://dimg04.c-ctrip.com/images/t1/headphoto/424/398/503/0386f569fd0d4b488ff41b64bbc5743b_C_180_180.jpg,M35****844,5分,2020/9/15
"和鸡鸣寺差不多

景色不错，",https://gs.ctrip.com/html5/you/comment/detail/3765/11/164428029.html,https://dimg04.c-ctrip.com/images/t1/headphoto/062/938/215/f5f05c77006946428867e3c0dae6f4eb_C_180_180.jpg,m35****8737,5分,2020/9/14
“姑苏城外寒山寺，夜半钟声到客船”满寺随处都可见张继的这首千古流传的名句。姑苏城早已不是原来的姑苏城，寒山寺仍屹立在大运河旁，却少了往来的商贾，多了慕名而来的游客。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/163924427.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M07/F7/9D/CghzfFW-HMSAdLecAAA1o-VhYqg366_C_180_180.jpg,西西上仙,5分,2020/7/26
单纯的情怀打卡景点，一定要敲钟，感受一下。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164719972.html,https://dimg04.c-ctrip.com/images/Z80t1a0000018mryy8943_C_180_180.jpg,胖子,5分,2020/10/9
景色不错，值得推荐，。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164485506.html,https://dimg04.c-ctrip.com/images/t1/headphoto/272/077/772/76b262d0cc24492abc5c6784c903c2ab_C_180_180.jpg,M25****5626,5分,2020/9/20
